Namespace(active_random=0, batch_size=100, batch_size_test=10, dataset='mini_imagenet', dataset_root='datasets', dec_lr=15000, decay_interval=10000, exp_name='minimagenet_N5_S5', iterations=8000, log_interval=20, lr=0.001, metric_network='gnn_iclr_nl', momentum=0.5, no_cuda=False, save_interval=300000, seed=1, test_N_shots=1, test_N_way=5, test_interval=2000, test_samples=30000, train_N_shots=1, train_N_way=5, unlabeled_extra=0)
Using GPU : 0 from 4 devices
Batch size: 100
Initiallize new Network Weights for enc_nn
Initiallize new Network Weights for metric_nn
EmbeddingImagenet(
  (conv1): Conv2d(3, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
  (bn1): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (conv2): Conv2d(64, 96, kernel_size=(3, 3), stride=(1, 1), bias=False)
  (bn2): BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (conv3): Conv2d(96, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
  (bn3): BatchNorm2d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (drop_3): Dropout2d(p=0.4)
  (conv4): Conv2d(128, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
  (bn4): BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (drop_4): Dropout2d(p=0.5)
  (fc1): Linear(in_features=6400, out_features=128, bias=True)
  (bn_fc): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
)
MetricNN(
  (gnn_obj): GNN_nl(
    (layer_w0): Wcompute(
      (conv2d_1): Conv2d(133, 192, kernel_size=(1, 1), stride=(1, 1))
      (bn_1): BatchNorm2d(192, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_2): Conv2d(192, 192, kernel_size=(1, 1), stride=(1, 1))
      (bn_2): BatchNorm2d(192, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_3): Conv2d(192, 96, kernel_size=(1, 1), stride=(1, 1))
      (bn_3): BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_4): Conv2d(96, 96, kernel_size=(1, 1), stride=(1, 1))
      (bn_4): BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_last): Conv2d(96, 1, kernel_size=(1, 1), stride=(1, 1))
    )
    (layer_l0): Gconv(
      (fc): Linear(in_features=266, out_features=48, bias=True)
      (bn): BatchNorm1d(48, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    )
    (layer_w1): Wcompute(
      (conv2d_1): Conv2d(181, 192, kernel_size=(1, 1), stride=(1, 1))
      (bn_1): BatchNorm2d(192, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_2): Conv2d(192, 192, kernel_size=(1, 1), stride=(1, 1))
      (bn_2): BatchNorm2d(192, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_3): Conv2d(192, 96, kernel_size=(1, 1), stride=(1, 1))
      (bn_3): BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_4): Conv2d(96, 96, kernel_size=(1, 1), stride=(1, 1))
      (bn_4): BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_last): Conv2d(96, 1, kernel_size=(1, 1), stride=(1, 1))
    )
    (layer_l1): Gconv(
      (fc): Linear(in_features=362, out_features=48, bias=True)
      (bn): BatchNorm1d(48, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    )
    (w_comp_last): Wcompute(
      (conv2d_1): Conv2d(229, 192, kernel_size=(1, 1), stride=(1, 1))
      (bn_1): BatchNorm2d(192, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_2): Conv2d(192, 192, kernel_size=(1, 1), stride=(1, 1))
      (bn_2): BatchNorm2d(192, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_3): Conv2d(192, 96, kernel_size=(1, 1), stride=(1, 1))
      (bn_3): BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_4): Conv2d(96, 96, kernel_size=(1, 1), stride=(1, 1))
      (bn_4): BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_last): Conv2d(96, 1, kernel_size=(1, 1), stride=(1, 1))
    )
    (layer_last): Gconv(
      (fc): Linear(in_features=458, out_features=5, bias=True)
    )
  )
)
Train Iter: 0	Loss_d_metric: 1.607520
Train Iter: 12240	Loss_d_metric: 0.781603
Train Iter: 12260	Loss_d_metric: 0.782889
Train Iter: 12280	Loss_d_metric: 0.890822
Train Iter: 12300	Loss_d_metric: 0.835625
Train Iter: 12320	Loss_d_metric: 0.821485
Train Iter: 12340	Loss_d_metric: 0.781260
Train Iter: 12360	Loss_d_metric: 0.793553
Train Iter: 12380	Loss_d_metric: 0.825533
Train Iter: 12400	Loss_d_metric: 0.846663
Train Iter: 12420	Loss_d_metric: 0.803586
Train Iter: 12440	Loss_d_metric: 0.793706
Train Iter: 12460	Loss_d_metric: 0.800416
Train Iter: 12480	Loss_d_metric: 0.801674
Train Iter: 12500	Loss_d_metric: 0.804716
Train Iter: 12520	Loss_d_metric: 0.814737
Train Iter: 12540	Loss_d_metric: 0.778801
Train Iter: 12560	Loss_d_metric: 0.828430
Train Iter: 12580	Loss_d_metric: 0.797349
Train Iter: 12600	Loss_d_metric: 0.783212
Train Iter: 12620	Loss_d_metric: 0.794865
Train Iter: 12640	Loss_d_metric: 0.838538
Train Iter: 12660	Loss_d_metric: 0.818932
Train Iter: 12680	Loss_d_metric: 0.777991
Train Iter: 12700	Loss_d_metric: 0.752048
Train Iter: 12720	Loss_d_metric: 0.774072
Train Iter: 12740	Loss_d_metric: 0.816690
Train Iter: 12760	Loss_d_metric: 0.807363
Train Iter: 12780	Loss_d_metric: 0.803329
Train Iter: 12800	Loss_d_metric: 0.797314
Train Iter: 12820	Loss_d_metric: 0.821228
Train Iter: 12840	Loss_d_metric: 0.844707
Train Iter: 12860	Loss_d_metric: 0.811042
Train Iter: 12880	Loss_d_metric: 0.819045
Train Iter: 12900	Loss_d_metric: 0.809731
Train Iter: 12920	Loss_d_metric: 0.800290
Train Iter: 12940	Loss_d_metric: 0.785401
Train Iter: 12960	Loss_d_metric: 0.751606
Train Iter: 12980	Loss_d_metric: 0.821941
Train Iter: 13000	Loss_d_metric: 0.781094
Train Iter: 13020	Loss_d_metric: 0.771412
Train Iter: 13040	Loss_d_metric: 0.833149
Train Iter: 13060	Loss_d_metric: 0.819965
Train Iter: 13080	Loss_d_metric: 0.792536
Train Iter: 13100	Loss_d_metric: 0.799309
Train Iter: 13120	Loss_d_metric: 0.819632
Train Iter: 13140	Loss_d_metric: 0.805029
Train Iter: 13160	Loss_d_metric: 0.760014
Train Iter: 13180	Loss_d_metric: 0.822681
Train Iter: 13200	Loss_d_metric: 0.791497
Train Iter: 13220	Loss_d_metric: 0.773829
Train Iter: 13240	Loss_d_metric: 0.796833
Train Iter: 13260	Loss_d_metric: 0.755620
Train Iter: 13280	Loss_d_metric: 0.784331
Train Iter: 13300	Loss_d_metric: 0.757324
Train Iter: 13320	Loss_d_metric: 0.773278
Train Iter: 13340	Loss_d_metric: 0.849453
Train Iter: 13360	Loss_d_metric: 0.781862
Train Iter: 13380	Loss_d_metric: 0.801669
Train Iter: 13400	Loss_d_metric: 0.812625
Train Iter: 13420	Loss_d_metric: 0.804155
Train Iter: 13440	Loss_d_metric: 0.794887
Train Iter: 13460	Loss_d_metric: 0.748835
Train Iter: 13480	Loss_d_metric: 0.775040
Train Iter: 13500	Loss_d_metric: 0.823902
Train Iter: 13520	Loss_d_metric: 0.769196
Train Iter: 13540	Loss_d_metric: 0.724855
Train Iter: 13560	Loss_d_metric: 0.792109
Train Iter: 13580	Loss_d_metric: 0.795237
Train Iter: 13600	Loss_d_metric: 0.913851
Train Iter: 13620	Loss_d_metric: 0.785576
Train Iter: 13640	Loss_d_metric: 0.794650
Train Iter: 13660	Loss_d_metric: 0.819726
Train Iter: 13680	Loss_d_metric: 0.807579
Train Iter: 13700	Loss_d_metric: 0.801334
Train Iter: 13720	Loss_d_metric: 0.772434
Train Iter: 13740	Loss_d_metric: 0.853888
Train Iter: 13760	Loss_d_metric: 0.797218
Train Iter: 13780	Loss_d_metric: 0.772306
Train Iter: 13800	Loss_d_metric: 0.764530
Train Iter: 13820	Loss_d_metric: 0.726748
Train Iter: 13840	Loss_d_metric: 0.781133
Train Iter: 13860	Loss_d_metric: 0.819126
Train Iter: 13880	Loss_d_metric: 0.837941
Train Iter: 13900	Loss_d_metric: 0.807503
Train Iter: 13920	Loss_d_metric: 0.758272
Train Iter: 13940	Loss_d_metric: 0.816042
Train Iter: 13960	Loss_d_metric: 0.735084
Train Iter: 13980	Loss_d_metric: 0.778434

**** TESTING WITH val ***
604 correct from 1000 	Accuracy: 60.400%)
1204 correct from 2000 	Accuracy: 60.200%)
1847 correct from 3000 	Accuracy: 61.567%)
2462 correct from 4000 	Accuracy: 61.550%)
3064 correct from 5000 	Accuracy: 61.280%)
3682 correct from 6000 	Accuracy: 61.367%)
4315 correct from 7000 	Accuracy: 61.643%)
4917 correct from 8000 	Accuracy: 61.462%)
5509 correct from 9000 	Accuracy: 61.211%)
6083 correct from 10000 	Accuracy: 60.830%)
6677 correct from 11000 	Accuracy: 60.700%)
7308 correct from 12000 	Accuracy: 60.900%)
7910 correct from 13000 	Accuracy: 60.846%)
8533 correct from 14000 	Accuracy: 60.950%)
9140 correct from 15000 	Accuracy: 60.933%)
9140 correct from 15000 	Accuracy: 60.933%)
*** TEST FINISHED ***


**** TESTING WITH test ***
618 correct from 1000 	Accuracy: 61.800%)
1257 correct from 2000 	Accuracy: 62.850%)
1884 correct from 3000 	Accuracy: 62.800%)
2495 correct from 4000 	Accuracy: 62.375%)
3096 correct from 5000 	Accuracy: 61.920%)
3724 correct from 6000 	Accuracy: 62.067%)
4347 correct from 7000 	Accuracy: 62.100%)
4961 correct from 8000 	Accuracy: 62.013%)
5584 correct from 9000 	Accuracy: 62.044%)
6198 correct from 10000 	Accuracy: 61.980%)
6796 correct from 11000 	Accuracy: 61.782%)
7429 correct from 12000 	Accuracy: 61.908%)
8045 correct from 13000 	Accuracy: 61.885%)
8680 correct from 14000 	Accuracy: 62.000%)
9290 correct from 15000 	Accuracy: 61.933%)
9290 correct from 15000 	Accuracy: 61.933%)
*** TEST FINISHED ***


**** TESTING WITH train ***
713 correct from 1000 	Accuracy: 71.300%)
1468 correct from 2000 	Accuracy: 73.400%)
2227 correct from 3000 	Accuracy: 74.233%)
2227 correct from 3000 	Accuracy: 74.233%)
*** TEST FINISHED ***

Best test accuracy 61.9333 

Train Iter: 14000	Loss_d_metric: 0.755673
Train Iter: 14020	Loss_d_metric: 0.793829
Train Iter: 14040	Loss_d_metric: 0.843442
Train Iter: 14060	Loss_d_metric: 0.750709
Train Iter: 14080	Loss_d_metric: 0.778657
Train Iter: 14100	Loss_d_metric: 0.837848
Train Iter: 14120	Loss_d_metric: 0.810380
Train Iter: 14140	Loss_d_metric: 0.759271
Train Iter: 14160	Loss_d_metric: 0.812840
Train Iter: 14180	Loss_d_metric: 0.745255
Train Iter: 14200	Loss_d_metric: 0.766595
Train Iter: 14220	Loss_d_metric: 0.753488
Train Iter: 14240	Loss_d_metric: 0.820179
Train Iter: 14260	Loss_d_metric: 0.725938
Train Iter: 14280	Loss_d_metric: 0.779464
Train Iter: 14300	Loss_d_metric: 0.782692
Train Iter: 14320	Loss_d_metric: 0.789085
Train Iter: 14340	Loss_d_metric: 0.765164
Train Iter: 14360	Loss_d_metric: 0.751157
Train Iter: 14380	Loss_d_metric: 0.830818
Train Iter: 14400	Loss_d_metric: 0.767773
Train Iter: 14420	Loss_d_metric: 0.768658
Train Iter: 14440	Loss_d_metric: 0.752728
Train Iter: 14460	Loss_d_metric: 0.809603
Train Iter: 14480	Loss_d_metric: 0.758769
Train Iter: 14500	Loss_d_metric: 0.805558
Train Iter: 14520	Loss_d_metric: 0.816559
Train Iter: 14540	Loss_d_metric: 0.820121
Train Iter: 14560	Loss_d_metric: 0.785569
Train Iter: 14580	Loss_d_metric: 0.767469
Train Iter: 14600	Loss_d_metric: 0.718111
Train Iter: 14620	Loss_d_metric: 0.773464
Train Iter: 14640	Loss_d_metric: 0.793179
Train Iter: 14660	Loss_d_metric: 0.784696
Train Iter: 14680	Loss_d_metric: 0.809140
Train Iter: 14700	Loss_d_metric: 0.772607
Train Iter: 14720	Loss_d_metric: 0.784880
Train Iter: 14740	Loss_d_metric: 0.823922
Train Iter: 14760	Loss_d_metric: 0.801004
Train Iter: 14780	Loss_d_metric: 0.796106
Train Iter: 14800	Loss_d_metric: 0.799673
Train Iter: 14820	Loss_d_metric: 0.708231
Train Iter: 14840	Loss_d_metric: 0.784673
Train Iter: 14860	Loss_d_metric: 0.796776
Train Iter: 14880	Loss_d_metric: 0.779290
Train Iter: 14900	Loss_d_metric: 0.753372
Train Iter: 14920	Loss_d_metric: 0.749883
Train Iter: 14940	Loss_d_metric: 0.768862
Train Iter: 14960	Loss_d_metric: 0.760137
Train Iter: 14980	Loss_d_metric: 0.764437
Train Iter: 15000	Loss_d_metric: 0.778466
Train Iter: 15020	Loss_d_metric: 0.827113
Train Iter: 15040	Loss_d_metric: 0.814117
Train Iter: 15060	Loss_d_metric: 0.750539
Train Iter: 15080	Loss_d_metric: 0.740400
Train Iter: 15100	Loss_d_metric: 0.748962
Train Iter: 15120	Loss_d_metric: 0.732440
Train Iter: 15140	Loss_d_metric: 0.765412
Train Iter: 15160	Loss_d_metric: 0.789232
Train Iter: 15180	Loss_d_metric: 0.727220
Train Iter: 15200	Loss_d_metric: 0.767332
Train Iter: 15220	Loss_d_metric: 0.744921
Train Iter: 15240	Loss_d_metric: 0.722397
Train Iter: 15260	Loss_d_metric: 0.738552
Train Iter: 15280	Loss_d_metric: 0.739508
Train Iter: 15300	Loss_d_metric: 0.748255
Train Iter: 15320	Loss_d_metric: 0.685075
Train Iter: 15340	Loss_d_metric: 0.728402
Train Iter: 15360	Loss_d_metric: 0.660782
Train Iter: 15380	Loss_d_metric: 0.719765
Train Iter: 15400	Loss_d_metric: 0.693075
Train Iter: 15420	Loss_d_metric: 0.800443
Train Iter: 15440	Loss_d_metric: 0.732431
Train Iter: 15460	Loss_d_metric: 0.739385
Train Iter: 15480	Loss_d_metric: 0.784437
Train Iter: 15500	Loss_d_metric: 0.668302
Train Iter: 15520	Loss_d_metric: 0.649108
Train Iter: 15540	Loss_d_metric: 0.682544
Train Iter: 15560	Loss_d_metric: 0.749769
Train Iter: 15580	Loss_d_metric: 0.687534
Train Iter: 15600	Loss_d_metric: 0.678763
Train Iter: 15620	Loss_d_metric: 0.669212
Train Iter: 15640	Loss_d_metric: 0.723909
Train Iter: 15660	Loss_d_metric: 0.700680
Train Iter: 15680	Loss_d_metric: 0.749994
Train Iter: 15700	Loss_d_metric: 0.758354
Train Iter: 15720	Loss_d_metric: 0.695329
Train Iter: 15740	Loss_d_metric: 0.708847
Train Iter: 15760	Loss_d_metric: 0.781713
Train Iter: 15780	Loss_d_metric: 0.692921
Train Iter: 15800	Loss_d_metric: 0.755445
Train Iter: 15820	Loss_d_metric: 0.712875
Train Iter: 15840	Loss_d_metric: 0.766882
Train Iter: 15860	Loss_d_metric: 0.706476
Train Iter: 15880	Loss_d_metric: 0.706486
Train Iter: 15900	Loss_d_metric: 0.758054
Train Iter: 15920	Loss_d_metric: 0.750344
Train Iter: 15940	Loss_d_metric: 0.666996
Train Iter: 15960	Loss_d_metric: 0.674077
Train Iter: 15980	Loss_d_metric: 0.735087

**** TESTING WITH val ***
644 correct from 1000 	Accuracy: 64.400%)
1280 correct from 2000 	Accuracy: 64.000%)
1912 correct from 3000 	Accuracy: 63.733%)
2526 correct from 4000 	Accuracy: 63.150%)
3143 correct from 5000 	Accuracy: 62.860%)
3774 correct from 6000 	Accuracy: 62.900%)
4408 correct from 7000 	Accuracy: 62.971%)
5031 correct from 8000 	Accuracy: 62.888%)
5643 correct from 9000 	Accuracy: 62.700%)
6277 correct from 10000 	Accuracy: 62.770%)
6919 correct from 11000 	Accuracy: 62.900%)
7495 correct from 12000 	Accuracy: 62.458%)
8143 correct from 13000 	Accuracy: 62.638%)
8764 correct from 14000 	Accuracy: 62.600%)
9399 correct from 15000 	Accuracy: 62.660%)
9399 correct from 15000 	Accuracy: 62.660%)
*** TEST FINISHED ***


**** TESTING WITH test ***
591 correct from 1000 	Accuracy: 59.100%)
1233 correct from 2000 	Accuracy: 61.650%)
1834 correct from 3000 	Accuracy: 61.133%)
2468 correct from 4000 	Accuracy: 61.700%)
3089 correct from 5000 	Accuracy: 61.780%)
3706 correct from 6000 	Accuracy: 61.767%)
4333 correct from 7000 	Accuracy: 61.900%)
4936 correct from 8000 	Accuracy: 61.700%)
5518 correct from 9000 	Accuracy: 61.311%)
6130 correct from 10000 	Accuracy: 61.300%)
6757 correct from 11000 	Accuracy: 61.427%)
7364 correct from 12000 	Accuracy: 61.367%)
7973 correct from 13000 	Accuracy: 61.331%)
8601 correct from 14000 	Accuracy: 61.436%)
9238 correct from 15000 	Accuracy: 61.587%)
9238 correct from 15000 	Accuracy: 61.587%)
*** TEST FINISHED ***


**** TESTING WITH train ***
763 correct from 1000 	Accuracy: 76.300%)
1530 correct from 2000 	Accuracy: 76.500%)
2317 correct from 3000 	Accuracy: 77.233%)
2317 correct from 3000 	Accuracy: 77.233%)
*** TEST FINISHED ***

Best test accuracy 61.5867 

Train Iter: 16000	Loss_d_metric: 0.736429
Train Iter: 16020	Loss_d_metric: 0.732247
Train Iter: 16040	Loss_d_metric: 0.757205
Train Iter: 16060	Loss_d_metric: 0.711954
Train Iter: 16080	Loss_d_metric: 0.701541
Train Iter: 16100	Loss_d_metric: 0.721254
Train Iter: 16120	Loss_d_metric: 0.721813
Train Iter: 16140	Loss_d_metric: 0.742178
Train Iter: 16160	Loss_d_metric: 0.707204
Train Iter: 16180	Loss_d_metric: 0.753555
Train Iter: 16200	Loss_d_metric: 0.763170
Train Iter: 16220	Loss_d_metric: 0.722006
Train Iter: 16240	Loss_d_metric: 0.749402
Train Iter: 16260	Loss_d_metric: 0.697949
Train Iter: 16280	Loss_d_metric: 0.741140
Train Iter: 16300	Loss_d_metric: 0.739742
Train Iter: 16320	Loss_d_metric: 0.730926
Train Iter: 16340	Loss_d_metric: 0.748350
Train Iter: 16360	Loss_d_metric: 0.748743
Train Iter: 16380	Loss_d_metric: 0.709795
Train Iter: 16400	Loss_d_metric: 0.762468
Train Iter: 16420	Loss_d_metric: 0.687607
Train Iter: 16440	Loss_d_metric: 0.675612
Train Iter: 16460	Loss_d_metric: 0.688028
Train Iter: 16480	Loss_d_metric: 0.674398
Train Iter: 16500	Loss_d_metric: 0.750455
Train Iter: 16520	Loss_d_metric: 0.751997
Train Iter: 16540	Loss_d_metric: 0.724051
Train Iter: 16560	Loss_d_metric: 0.724894
Train Iter: 16580	Loss_d_metric: 0.697634
Train Iter: 16600	Loss_d_metric: 0.686987
Train Iter: 16620	Loss_d_metric: 0.724584
Train Iter: 16640	Loss_d_metric: 0.731907
Train Iter: 16660	Loss_d_metric: 0.714410
Train Iter: 16680	Loss_d_metric: 0.680241
Train Iter: 16700	Loss_d_metric: 0.719060
Train Iter: 16720	Loss_d_metric: 0.746682
Train Iter: 16740	Loss_d_metric: 0.709258
Train Iter: 16760	Loss_d_metric: 0.725483
Train Iter: 16780	Loss_d_metric: 0.692493
Train Iter: 16800	Loss_d_metric: 0.673221
Train Iter: 16820	Loss_d_metric: 0.741722
Train Iter: 16840	Loss_d_metric: 0.719071
Train Iter: 16860	Loss_d_metric: 0.637993
Train Iter: 16880	Loss_d_metric: 0.758677
Train Iter: 16900	Loss_d_metric: 0.671196
Train Iter: 16920	Loss_d_metric: 0.796128
Train Iter: 16940	Loss_d_metric: 0.732283
Train Iter: 16960	Loss_d_metric: 0.691564
Train Iter: 16980	Loss_d_metric: 0.696556
Train Iter: 17000	Loss_d_metric: 0.754537
Train Iter: 17020	Loss_d_metric: 0.731287
Train Iter: 17040	Loss_d_metric: 0.685074
Train Iter: 17060	Loss_d_metric: 0.692315
Train Iter: 17080	Loss_d_metric: 0.705008
Train Iter: 17100	Loss_d_metric: 0.680643
Train Iter: 17120	Loss_d_metric: 0.742599
Train Iter: 17140	Loss_d_metric: 0.669095
Train Iter: 17160	Loss_d_metric: 0.726343
Train Iter: 17180	Loss_d_metric: 0.719399
Train Iter: 17200	Loss_d_metric: 0.714756
Train Iter: 17220	Loss_d_metric: 0.705773
Train Iter: 17240	Loss_d_metric: 0.677132
Train Iter: 17260	Loss_d_metric: 0.688755
Train Iter: 17280	Loss_d_metric: 0.676013
Train Iter: 17300	Loss_d_metric: 0.693554
Train Iter: 17320	Loss_d_metric: 0.719625
Train Iter: 17340	Loss_d_metric: 0.718167
Train Iter: 17360	Loss_d_metric: 0.676170
Train Iter: 17380	Loss_d_metric: 0.706086
Train Iter: 17400	Loss_d_metric: 0.732980
Train Iter: 17420	Loss_d_metric: 0.712962
Train Iter: 17440	Loss_d_metric: 0.636552
Train Iter: 17460	Loss_d_metric: 0.705442
Train Iter: 17480	Loss_d_metric: 0.674038
Train Iter: 17500	Loss_d_metric: 0.722643
Train Iter: 17520	Loss_d_metric: 0.739011
Train Iter: 17540	Loss_d_metric: 0.714601
Train Iter: 17560	Loss_d_metric: 0.714174
Train Iter: 17580	Loss_d_metric: 0.716053
Train Iter: 17600	Loss_d_metric: 0.687289
Train Iter: 17620	Loss_d_metric: 0.726010
Train Iter: 17640	Loss_d_metric: 0.710828
Train Iter: 17660	Loss_d_metric: 0.762690
Train Iter: 17680	Loss_d_metric: 0.685506
Train Iter: 17700	Loss_d_metric: 0.674245
Train Iter: 17720	Loss_d_metric: 0.737842
Train Iter: 17740	Loss_d_metric: 0.736868
Train Iter: 17760	Loss_d_metric: 0.667755
Train Iter: 17780	Loss_d_metric: 0.722625
Train Iter: 17800	Loss_d_metric: 0.710639
Train Iter: 17820	Loss_d_metric: 0.713405
Train Iter: 17840	Loss_d_metric: 0.688249
Train Iter: 17860	Loss_d_metric: 0.781933
Train Iter: 17880	Loss_d_metric: 0.691059
Train Iter: 17900	Loss_d_metric: 0.668349
Train Iter: 17920	Loss_d_metric: 0.678244
Train Iter: 17940	Loss_d_metric: 0.709579
Train Iter: 17960	Loss_d_metric: 0.686217
Train Iter: 17980	Loss_d_metric: 0.718078

**** TESTING WITH val ***
604 correct from 1000 	Accuracy: 60.400%)
1228 correct from 2000 	Accuracy: 61.400%)
1867 correct from 3000 	Accuracy: 62.233%)
2482 correct from 4000 	Accuracy: 62.050%)
3111 correct from 5000 	Accuracy: 62.220%)
3753 correct from 6000 	Accuracy: 62.550%)
4347 correct from 7000 	Accuracy: 62.100%)
4975 correct from 8000 	Accuracy: 62.188%)
5590 correct from 9000 	Accuracy: 62.111%)
6196 correct from 10000 	Accuracy: 61.960%)
6844 correct from 11000 	Accuracy: 62.218%)
7490 correct from 12000 	Accuracy: 62.417%)
8123 correct from 13000 	Accuracy: 62.485%)
8745 correct from 14000 	Accuracy: 62.464%)
9357 correct from 15000 	Accuracy: 62.380%)
9357 correct from 15000 	Accuracy: 62.380%)
*** TEST FINISHED ***


**** TESTING WITH test ***
640 correct from 1000 	Accuracy: 64.000%)
1271 correct from 2000 	Accuracy: 63.550%)
1915 correct from 3000 	Accuracy: 63.833%)
2535 correct from 4000 	Accuracy: 63.375%)
3170 correct from 5000 	Accuracy: 63.400%)
3827 correct from 6000 	Accuracy: 63.783%)
4476 correct from 7000 	Accuracy: 63.943%)
5114 correct from 8000 	Accuracy: 63.925%)
5749 correct from 9000 	Accuracy: 63.878%)
6395 correct from 10000 	Accuracy: 63.950%)
6999 correct from 11000 	Accuracy: 63.627%)
7638 correct from 12000 	Accuracy: 63.650%)
8267 correct from 13000 	Accuracy: 63.592%)
8860 correct from 14000 	Accuracy: 63.286%)
9497 correct from 15000 	Accuracy: 63.313%)
9497 correct from 15000 	Accuracy: 63.313%)
*** TEST FINISHED ***


**** TESTING WITH train ***
779 correct from 1000 	Accuracy: 77.900%)
1573 correct from 2000 	Accuracy: 78.650%)
2350 correct from 3000 	Accuracy: 78.333%)
2350 correct from 3000 	Accuracy: 78.333%)
*** TEST FINISHED ***

Best test accuracy 61.5867 

Train Iter: 18000	Loss_d_metric: 0.680710
Train Iter: 18020	Loss_d_metric: 0.681163
Train Iter: 18040	Loss_d_metric: 0.718026
Train Iter: 18060	Loss_d_metric: 0.688769
Train Iter: 18080	Loss_d_metric: 0.725378
Train Iter: 18100	Loss_d_metric: 0.684420
Train Iter: 18120	Loss_d_metric: 0.703598
Train Iter: 18140	Loss_d_metric: 0.663794
Train Iter: 18160	Loss_d_metric: 0.677484
Train Iter: 18180	Loss_d_metric: 0.700590
Train Iter: 18200	Loss_d_metric: 0.712327
Train Iter: 18220	Loss_d_metric: 0.674599
Train Iter: 18240	Loss_d_metric: 0.734595
Train Iter: 18260	Loss_d_metric: 0.724699
Train Iter: 18280	Loss_d_metric: 0.701260
Train Iter: 18300	Loss_d_metric: 0.716037
Train Iter: 18320	Loss_d_metric: 0.660656
Train Iter: 18340	Loss_d_metric: 0.726254
Train Iter: 18360	Loss_d_metric: 0.682923
Train Iter: 18380	Loss_d_metric: 0.685050
Train Iter: 18400	Loss_d_metric: 0.676451
Train Iter: 18420	Loss_d_metric: 0.714775
Train Iter: 18440	Loss_d_metric: 0.740615
Train Iter: 18460	Loss_d_metric: 0.703826
Train Iter: 18480	Loss_d_metric: 0.710221
Train Iter: 18500	Loss_d_metric: 0.717809
Train Iter: 18520	Loss_d_metric: 0.619429
Train Iter: 18540	Loss_d_metric: 0.741537
Train Iter: 18560	Loss_d_metric: 0.709190
Train Iter: 18580	Loss_d_metric: 0.720535
Train Iter: 18600	Loss_d_metric: 0.682664
Train Iter: 18620	Loss_d_metric: 0.716282
Train Iter: 18640	Loss_d_metric: 0.741093
Train Iter: 18660	Loss_d_metric: 0.667926
Train Iter: 18680	Loss_d_metric: 0.749004
Train Iter: 18700	Loss_d_metric: 0.688883
Train Iter: 18720	Loss_d_metric: 0.681069
Train Iter: 18740	Loss_d_metric: 0.724679
Train Iter: 18760	Loss_d_metric: 0.689179
Train Iter: 18780	Loss_d_metric: 0.684867
Train Iter: 18800	Loss_d_metric: 0.701503
Train Iter: 18820	Loss_d_metric: 0.661751
Train Iter: 18840	Loss_d_metric: 0.647747
Train Iter: 18860	Loss_d_metric: 0.683879
Train Iter: 18880	Loss_d_metric: 0.623928
Train Iter: 18900	Loss_d_metric: 0.700466
Train Iter: 18920	Loss_d_metric: 0.693703
Train Iter: 18940	Loss_d_metric: 0.724825
Train Iter: 18960	Loss_d_metric: 0.641074
Train Iter: 18980	Loss_d_metric: 0.734789
Train Iter: 19000	Loss_d_metric: 0.693558
Train Iter: 19020	Loss_d_metric: 0.689280
Train Iter: 19040	Loss_d_metric: 0.691021
Train Iter: 19060	Loss_d_metric: 0.658034
Train Iter: 19080	Loss_d_metric: 0.741338
Train Iter: 19100	Loss_d_metric: 0.746890
Train Iter: 19120	Loss_d_metric: 0.700948
Train Iter: 19140	Loss_d_metric: 0.723361
Train Iter: 19160	Loss_d_metric: 0.691624
Train Iter: 19180	Loss_d_metric: 0.665228
Train Iter: 19200	Loss_d_metric: 0.692371
Train Iter: 19220	Loss_d_metric: 0.647733
